ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
CCI,SELL,0,Squeezing,-1.263331095377604,0.2924875439453124,-0.007324,0.050537,-0.057861,bearish,153.0,0.2123,0.0336,0.0336,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
NKE,STRONG_SELL,0,Fired,-1.4000008900960286,0.3051827294921875,0.0,0.053222,-0.053222,bearish,1930.0,0.0538,0.0256,0.0256,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
IRM,BUY,4,Squeezing,0.5533320109049479,0.33338068969726564,0.0,0.038696,-0.038696,bearish,3.0,0.4138,0.0915,0.0693,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=41.4%>25%
CEG,BUY,3,Squeezing,10.921661376953125,0.5011646563720704,0.002624,0.391659,-0.389034,bearish,20.0,1.6856,0.0359,0.3774,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=20<50; spread=168.6%>25%
CFG,STRONG_BUY,3,Fired,2.285547892252604,0.25440198730468755,-0.008057,-0.011963,0.003906,neutral,61.0,0.4496,0.0336,0.0336,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=45.0%>25%
DHI,HOLD_WEAKEN,3,Squeezing,2.089314778645833,0.40991801025390623,0.0,0.0,0.0,neutral,1.0,3.2857,0.0123,0.2123,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=328.6%>25%
ECHO,STRONG_BUY,3,Fired,3.946667989095052,0.603763728027344,0.0,-0.09497,0.09497,bullish,28.0,4.1071,0.1271,0.1081,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=28<50; spread=410.7%>25%
EQIX,STRONG_BUY,3,Fired,27.24165852864583,0.2935403898620605,-0.016601,0.008667,-0.025268,bearish,14.0,0.2928,0.0091,0.0273,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=14<50; spread=29.3%>25%
FIX,BUY,3,Squeezing,57.98459879557292,0.5564619549560548,-0.049377,0.007568,-0.056945,bearish,41.0,0.5991,0.1169,0.1914,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=41<50; spread=59.9%>25%
GILD,STRONG_BUY,3,Fired,5.183331807454427,0.39893179199218753,-0.132079,0.0,-0.132079,bearish,52.0,3.5,0.0216,0.1222,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=350.0%>25%
IBKR,STRONG_BUY,3,Fired,1.0816663106282554,0.5229539892578124,0.0,0.0,0.0,neutral,98.0,,0.2201,0.0201,True,,0,3,0,NO_SKEW_DATA,OTM strike distance too large: otm_call_dist=22.01%>10%
MS,STRONG_BUY,3,Fired,6.657877604166666,0.31342239318847653,-0.008362,-0.02832,0.019958,neutral,31.0,0.2145,0.0458,0.0458,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=31<50
FITB,BUY,2,Squeezing,0.6366659800211588,0.22217574707031246,0.024902,0.019531,0.005371,neutral,60.0,0.3883,0.0868,0.0868,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=38.8%>25%
ALGN,HOLD_WEAKEN,2,Squeezing,3.2149963378906246,0.49121602539062503,0.0,0.0,0.0,neutral,50.0,10.0,0.2821,0.0821,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=1000.0%>25%
CL,HOLD_WEAKEN,2,Squeezing,0.3733317057291665,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
CNC,BUY,2,Squeezing,3.1066665649414054,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
