ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
CHD,BUY,4,Squeezing,0.13999811808268225,0.28552960571289054,0.0,0.012329,-0.012329,neutral,62.0,0.5944,0.052,0.052,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: spread=59.4%>25%
GRMN,BUY,3,Squeezing,6.472015380859375,0.41565525756835936,-0.014404,-0.031799,0.017395,neutral,7.0,0.2221,0.0821,0.0855,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=7<50
PCG,STRONG_BUY,3,Fired,0.2999938329060872,0.42188078125,-0.05371,-0.043945,-0.009766,neutral,1227.0,0.6361,0.0293,0.0293,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=63.6%>25%
EXE,BUY,2,Squeezing,2.2449989318847656,0.3529117443847656,-0.002808,-0.004028,0.001221,neutral,311.0,0.2193,0.0555,0.0555,True,False,0,2,0.0,NO_TRADE,No clear skew signal
ALGN,HOLD_WEAKEN,2,Squeezing,3.036669413248698,0.6281775463867189,0.0,0.547364,-0.547364,bearish,87.0,0.2825,0.1717,0.2576,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=28.2%>25%
BBY,BUY,2,Squeezing,2.408833821614583,0.3606020971679687,0.0,0.0,0.0,neutral,5.0,0.1081,0.0753,0.1247,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=5<50
EQT,BUY,2,Squeezing,0.9633324940999349,0.38086556640624997,0.010254,-0.026855,0.037109,bullish,20.0,0.1604,0.0195,0.0195,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=20<50
EXPD,BUY,2,Squeezing,1.8199996948242185,0.3737245245361328,0.021484,-0.017151,0.038635,bullish,41.0,0.5488,0.0304,0.0304,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=41<50; spread=54.9%>25%
NI,HOLD_WEAKEN,2,Squeezing,0.09666633605957031,0.5795940478515625,-0.332516,-0.163084,-0.169432,bearish,18.0,0.7667,0.1067,0.1067,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=18<50; spread=76.7%>25%
AES,WATCH_CONVERGE,1,Squeezing,-0.03166675567626953,0.27930408203124996,-0.185545,-0.039062,-0.146483,bearish,125.0,2.0,0.0342,0.0342,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=200.0%>25%
