ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
ABNB,STRONG_BUY,3,Fired,3.5749994913736978,0.375982802734375,0.008423,-0.026123,0.034546,bullish,780.0,0.0919,0.0351,0.0351,True,False,10,13,10.0,NO_TRADE,Squeeze + call skew confirmation
AMT,STRONG_BUY,3,Fired,2.048685709635416,0.28784891845703114,0.010376,0.006592,0.003784,neutral,373.0,0.188,0.0276,0.0276,True,False,10,13,10.0,NO_TRADE,Squeeze + call skew confirmation
BIIB,BUY,4,Squeezing,4.335001627604166,0.4449518395996094,-0.022644,-0.015686,-0.006958,neutral,23.0,0.5071,0.0254,0.0254,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=23<50; spread=50.7%>25%
EIX,BUY,4,Squeezing,1.5249989827473958,0.4555718505859375,-0.194334,-0.092284,-0.10205,bearish,371.0,0.7411,0.0348,0.0348,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: spread=74.1%>25%
AME,STRONG_BUY,3,Fired,4.5857696533203125,0.2764354583740234,0.055786,0.010437,0.045349,bullish,17.0,1.8274,0.0842,0.0421,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=17<50; spread=182.7%>25%
AMP,STRONG_BUY,3,Fired,13.269999186197916,,,,,neutral,0.0,,,,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
CMI,STRONG_BUY,3,Fired,18.04835001627604,0.4067594725036621,-0.000229,-0.008331,0.008102,neutral,138.0,0.1291,0.0139,0.0279,True,False,0,3,0.0,NO_TRADE,No clear skew signal
D,STRONG_BUY,3,Fired,1.6335385640462239,0.2500075,-0.020752,-0.007324,-0.013428,neutral,443.0,0.4828,0.0365,0.0365,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=48.3%>25%
BLDR,BUY,2,Squeezing,2.294995625813802,0.6154823608398439,-0.026611,-0.048583,0.021972,bullish,414.0,0.1649,0.062,0.062,True,False,0,2,0.0,NO_TRADE,No clear skew signal
IDXX,BUY,2,Squeezing,2.099995930989583,0.3461979443359374,0.40234,0.0,0.40234,bullish,14.0,0.4077,0.427,0.1141,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=14<50; spread=40.8%>25%
JBL,BUY,2,Squeezing,9.456675211588541,0.5530440203857423,0.001251,0.025329,-0.024078,bearish,389.0,0.2029,0.0538,0.1076,True,,0,2,0,NO_SKEW_DATA,OTM strike distance too large: otm_put_dist=10.76%>10%
XYL,BUY,2,Squeezing,1.0106709798177083,0.3092110095214844,-0.000122,-0.004272,0.00415,neutral,41.0,0.3085,0.0449,0.0449,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=41<50; spread=30.9%>25%
ALLE,BUY,2,Squeezing,2.0787226359049478,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
AVY,BUY,2,Squeezing,1.8248494466145833,0.38733522827148437,0.0,0.138793,-0.138793,bearish,6.0,2.8,0.1862,0.0315,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=6<50; spread=280.0%>25%
AWK,BUY,2,Squeezing,3.086668650309244,0.24646749633789064,0.035766,-0.012695,0.048461,bullish,99.0,0.2975,0.04,0.04,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=29.8%>25%
BNY,BUY,2,Squeezing,3.0116678873697915,0.3859924682617187,-0.012085,-0.013306,0.001221,neutral,400.0,0.2825,0.0348,0.0348,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=28.2%>25%
CAG,BUY,2,Squeezing,0.2683334350585937,0.4726615234375,-0.030273,-0.03125,0.000977,neutral,492.0,0.2382,0.0758,0.0758,True,False,0,2,0.0,NO_TRADE,No clear skew signal
CNP,BUY,2,Squeezing,0.6366666158040364,0.20459779785156246,0.007324,0.036621,-0.029297,bearish,86.0,0.8781,0.0234,0.0467,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=87.8%>25%
CVNA,WATCH_CONVERGE,2,Squeezing,-4.3266665140787754,0.7346217944335938,-0.007812,-0.024658,0.016846,neutral,421.0,0.113,0.03,0.015,True,False,0,2,0.0,NO_TRADE,No clear skew signal
DPZ,BUY,2,Squeezing,7.206019083658854,0.3723817645263672,-0.008972,-0.048645,0.039672,bullish,94.0,0.1621,0.032,0.032,True,False,0,2,0.0,NO_TRADE,No clear skew signal
ED,BUY,2,Squeezing,1.5066668192545571,0.20703917968749996,-0.02539,0.02832,-0.05371,bearish,984.0,1.127,0.047,0.047,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=112.7%>25%
EME,WATCH_CONVERGE,2,Squeezing,-12.404998779296873,0.44743899734497067,-0.000854,-0.022476,0.021621,bullish,27.0,0.3997,0.1195,0.012,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=27<50; spread=40.0%>25%
EQIX,BUY,2,Squeezing,5.150004069010416,0.3219672296142577,-0.005646,-0.00972,0.004074,neutral,9.0,0.2595,0.0092,0.0366,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=9<50; spread=25.9%>25%
ES,BUY,2,Squeezing,0.5016682942708334,0.23535920898437498,-0.002441,0.03125,-0.033691,bearish,1473.0,0.7754,0.0718,0.0718,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=77.5%>25%
GRMN,WATCH_CONVERGE,1,Squeezing,-0.7532908121744791,0.3114692877197265,-0.000854,0.036071,-0.036926,bearish,19.0,0.673,0.0427,0.0854,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=19<50; spread=67.3%>25%
IRM,WATCH_CONVERGE,1,Squeezing,-0.8330535888671874,0.3704896936035156,-0.0177,-0.031738,0.014038,neutral,106.0,0.2823,0.0399,0.0399,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=28.2%>25%
APD,WATCH_CONVERGE,1,Squeezing,-1.7733408610026038,0.2538526763916016,-0.005676,0.029968,-0.035644,bearish,538.0,0.2505,0.0357,0.0357,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=25.1%>25%
DD,WATCH_CONVERGE,1,Squeezing,-0.3599993387858073,0.38184211914062494,-0.019531,-0.015625,-0.003906,neutral,227.0,0.5998,0.0524,0.0524,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=60.0%>25%
AES,SELL,0,Squeezing,-0.031666596730550126,0.10743080078125,0.126952,0.054687,0.072265,bullish,590.0,0.3907,0.0684,0.0684,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=39.1%>25%
CPAY,SELL,0,Squeezing,-3.4866689046223955,0.39252316467285153,0.0,0.0,0.0,neutral,1.0,1.3273,0.0284,0.1716,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=132.7%>25%
EW,SELL,0,Squeezing,-0.42166773478190095,0.3225165405273437,-0.00708,-0.02539,0.01831,neutral,196.0,0.2311,0.0286,0.0286,True,False,-10,0.0,-10.0,DOWNGRADED,Call skew contradicts bearish setup
LEN,HOLD_WEAKEN,0,Squeezing,0.033334096272786495,0.39942006835937505,-0.014648,0.078612,-0.093261,bearish,902.0,0.264,0.0557,0.0557,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=26.4%>25%
LHX,SELL,0,Squeezing,-3.3455810546875,0.29456271850585936,0.0,-0.014343,0.014343,neutral,318.0,0.3432,0.0678,0.0837,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=34.3%>25%
MCO,SELL,0,Squeezing,-0.8550008138020833,0.3423527679443359,-0.027893,-0.041961,0.014068,neutral,15.0,0.3181,0.0444,0.0222,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=15<50; spread=31.8%>25%
MSI,SELL,0,Squeezing,-3.9057413736979165,0.3173286041259765,-0.015655,-0.045227,0.029571,bullish,27.0,0.2822,0.0253,0.0253,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=27<50; spread=28.2%>25%
SPGI,HOLD_WEAKEN,0,Squeezing,0.9039357503255205,0.3280096496582031,-0.011169,-0.025696,0.014526,neutral,269.0,0.2307,0.0243,0.0243,True,False,0,0.0,0.0,NO_TRADE,No clear skew signal
TXT,HOLD_WEAKEN,0,Squeezing,1.1128756205240884,0.3129951513671875,-0.011719,0.08081,-0.092528,bearish,87.0,0.2873,0.0279,0.0559,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=28.7%>25%
ADI,BUY,2,Squeezing,5.416819254557291,0.5107775973510743,0.00061,0.000885,-0.000275,neutral,589.0,0.1066,0.023,0.023,True,False,-10,0.0,-10.0,DOWNGRADED,Put skew contradicts bullish setup
ALNY,STRONG_SELL,0,Fired,-12.861668904622395,0.5306443420410156,-0.044067,-0.020202,-0.023865,bearish,58.0,0.3148,0.0719,0.036,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=31.5%>25%
AVB,STRONG_SELL,0,Fired,-1.2266642252604165,0.22980506530761718,0.0,0.081237,-0.081237,bearish,10.0,1.3121,0.0282,0.0282,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=10<50; spread=131.2%>25%
BDX,SELL,0,Squeezing,-0.604204813639323,0.31238480590820306,0.0,-0.000977,0.000977,neutral,71.0,0.8405,0.0706,0.0353,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=84.0%>25%
