ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
ED,BUY,4,Squeezing,0.40207036336263013,0.25110612182617187,0.0,-0.047363,0.047363,bullish,29.0,1.7308,0.0722,0.0934,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=29<50; spread=173.1%>25%
BRO,STRONG_BUY,3,Fired,1.658289591471354,,,,,neutral,0.0,,,,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
ETR,BUY,2,Squeezing,0.05455017089843753,0.2771068383789062,-0.023559,0.0,-0.023559,bearish,3.0,2.0792,0.047,0.1347,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=207.9%>25%
HSIC,BUY,2,Squeezing,0.776666005452474,0.3850159155273437,-0.008789,0.048583,-0.057372,bearish,6.0,1.2857,0.0557,0.0557,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=6<50; spread=128.6%>25%
MSCI,BUY,2,Squeezing,4.795532226562499,0.29328099304199207,0.0,-0.002319,0.002319,neutral,5.0,0.6119,0.0175,0.0701,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=5<50; spread=61.2%>25%
AAPL,BUY,2,Squeezing,6.489863077799479,0.27118648742675777,-0.014526,-0.026245,0.011719,neutral,1882.0,0.0695,0.0158,0.0158,True,False,0,2,0.0,NO_TRADE,No clear skew signal
BALL,BUY,2,Squeezing,1.0883331298828123,0.31055376953124997,-0.053955,-0.028564,-0.02539,bearish,12.0,0.6254,0.0397,0.0397,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=12<50; spread=62.5%>25%
CNC,WATCH_CONVERGE,1,Squeezing,-0.6649983723958333,0.4167538793945312,0.0,0.0,0.0,neutral,2.0,0.4052,0.1208,0.0792,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=2<50; spread=40.5%>25%
MTD,WATCH_CONVERGE,1,Squeezing,-28.991678873697914,0.7564569032287598,0.0,0.0,0.0,neutral,100.0,0.8333,0.3518,0.5518,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=83.3%>25%
SLAB,WATCH_CONVERGE,1,Squeezing,-0.06000264485677084,0.2176591906738281,0.0,-0.009521,0.009521,neutral,113.0,0.5714,0.1413,0.0587,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=57.1%>25%
ATO,WATCH_CONVERGE,1,Squeezing,-1.3172683715820312,0.25196060546875,0.0,-0.061218,0.061218,bullish,10.0,1.1714,0.0602,0.0301,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=10<50; spread=117.1%>25%
