ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
BRO,STRONG_BUY,3,Fired,0.12166722615559894,0.352545537109375,0.012207,0.053955,-0.041748,bearish,31.0,0.7368,0.0792,0.0792,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=31<50; spread=73.7%>25%
HAL,STRONG_BUY,3,Fired,1.736668268839518,0.389654541015625,-0.003906,-0.009277,0.005371,neutral,31.0,0.0506,0.0245,0.049,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=31<50
WRB,BUY,2,Squeezing,0.3733329772949219,0.25025163818359375,0.0,-0.023681,0.023681,bullish,42.0,0.1895,0.0943,0.0372,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=42<50
ADBE,BUY,2,Squeezing,8.004997253417969,0.5214891601562499,-0.063354,-0.074096,0.010742,neutral,28.0,0.1922,0.0206,0.0206,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=28<50
DGX,BUY,2,Squeezing,2.5749994913736973,0.24274438903808593,-0.019592,0.000183,-0.019775,neutral,22.0,0.2493,0.0256,0.0256,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=22<50
DVA,BUY,2,Squeezing,2.4583358764648438,0.4657646197509766,0.0,-0.027405,0.027405,bullish,175.0,0.0726,0.0333,0.0333,True,False,0,2,0.0,NO_TRADE,No clear skew signal
HIG,HOLD_WEAKEN,2,Squeezing,0.3200022379557291,0.20862607788085932,-0.006714,0.004272,-0.010986,neutral,11.0,0.268,0.036,0.036,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=11<50; spread=26.8%>25%
AMGN,SELL,1,Squeezing,-3.8733367919921875,0.35510898803710933,0.0,0.253904,-0.253904,bearish,27.0,1.64,0.0546,0.2061,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=27<50; spread=164.0%>25%
BMY,WATCH_CONVERGE,1,Squeezing,-0.3216673533121745,0.3491276025390625,-0.014648,-0.015625,0.000977,neutral,47.0,0.0599,0.0343,0.0343,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=47<50
BR,WATCH_CONVERGE,1,Squeezing,-0.24499511718750022,0.3569400244140625,0.0,0.046386,-0.046386,bearish,3.0,0.2578,0.1889,0.0129,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=25.8%>25%
CF,WATCH_CONVERGE,1,Squeezing,-4.226668039957682,0.5649457568359376,0.0,0.097167,-0.097167,bearish,39.0,16.5,0.2824,0.0409,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=39<50; spread=1650.0%>25%
CL,WATCH_CONVERGE,1,Squeezing,-0.5363133748372396,0.35034829345703117,0.105712,0.0,0.105712,bullish,85.0,4.0,0.0584,0.1505,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=400.0%>25%
CNP,WATCH_CONVERGE,1,Squeezing,-1.0099995930989583,0.19190261230468753,0.0,0.141112,-0.141112,bearish,98.0,0.375,0.0566,0.1855,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=37.5%>25%
