ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
APH,STRONG_BUY,3,Fired,2.425003051757812,0.5375412457275393,0.001648,-0.035095,0.036743,bullish,70.0,0.1312,0.0292,0.0292,True,False,10,13,10.0,NO_TRADE,Squeeze + call skew confirmation
MPWR,WATCH_CONVERGE,1,Squeezing,-6.409993489583335,0.7867071500396727,0.00087,-0.045906,0.046775,bullish,91.0,0.1019,0.015,0.0599,True,False,10,11,10.0,NO_TRADE,Squeeze + call skew confirmation
CHD,BUY,4,Squeezing,2.6716651916503906,0.2690502783203125,0.0,0.0,0.0,neutral,1.0,0.4167,0.1291,0.0709,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=41.7%>25%
ACGL,STRONG_BUY,3,Fired,1.2933349609375,0.36377589355468753,-0.032104,-0.096679,0.064575,bullish,10.0,2.146,0.0502,0.0502,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=10<50; spread=214.6%>25%
AOS,STRONG_BUY,3,Fired,1.7685597737630208,0.340826904296875,0.0,0.007812,-0.007812,neutral,5.0,0.3589,0.0743,0.0789,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=5<50; spread=35.9%>25%
CFG,STRONG_BUY,3,Fired,1.1527328491210938,0.30689169677734374,-0.020508,-0.002197,-0.01831,neutral,159.0,0.5013,0.0339,0.0679,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=50.1%>25%
CMCSA,STRONG_BUY,3,Fired,0.634999910990397,0.3857483300781249,-0.023437,-0.029297,0.005859,neutral,3076.0,0.1989,0.0401,0.0401,True,False,0,3,0.0,NO_TRADE,No clear skew signal
COO,STRONG_BUY,3,Fired,2.1783345540364585,0.5435836657714845,0.0,0.0,0.0,neutral,1.0,1.2857,0.0958,0.1042,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=128.6%>25%
DDOG,STRONG_BUY,3,Fired,6.563334147135416,0.8791515991210936,0.0,0.010376,-0.010376,neutral,279.0,0.1436,0.1562,0.2082,True,,0,3,0,NO_SKEW_DATA,OTM strike distance too large: otm_call_dist=15.62%>10%; otm_put_dist=20.82%>10%
EQIX,BUY,2,Squeezing,4.440012613932291,0.3219367123413085,0.0,-0.002747,0.002747,neutral,71.0,0.2123,0.0095,0.0095,True,False,0,2,0.0,NO_TRADE,No clear skew signal
LYV,BUY,2,Squeezing,0.8783315022786458,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
RVTY,BUY,2,Squeezing,1.6815808614095051,0.4953663745117188,0.053832,0.149046,-0.095214,bearish,10.0,6.7761,0.2244,0.0449,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=10<50; spread=677.6%>25%
TKO,BUY,2,Squeezing,0.31999969482421886,0.4412897668457031,0.0,0.0,0.0,neutral,4.0,1.4091,0.2328,0.0328,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=4<50; spread=140.9%>25%
AIG,HOLD_WEAKEN,2,Squeezing,0.5383338928222656,0.5380905566406251,0.0,0.0,0.0,neutral,0.0,,0.0346,0.2346,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
AIZ,BUY,2,Squeezing,4.5799916585286455,0.30570152313232424,0.00354,0.109526,-0.105986,bearish,3.0,1.8452,0.0355,0.1422,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=184.5%>25%
AVGO,BUY,2,Squeezing,4.3416748046875,0.5336960693359375,-0.001404,-0.019409,0.018005,neutral,765.0,0.0819,0.012,0.0478,True,False,0,2,0.0,NO_TRADE,No clear skew signal
