ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
MPWR,BUY,2,Squeezing,21.781656901041664,0.6366460896301271,0.006569,-0.017341,0.02391,bullish,173.0,0.1244,0.0714,0.0143,True,False,10,12,10.0,NO_TRADE,Squeeze + call skew confirmation
APD,BUY,4,Squeezing,0.7283325195312501,0.29303685485839837,-0.031799,-0.01001,-0.021789,bearish,27.0,0.4719,0.033,0.033,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=27<50; spread=47.2%>25%
AIG,BUY,4,Squeezing,0.32666778564453125,,,,,neutral,0.0,,,,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
AES,STRONG_BUY,3,Fired,0.06552569071451822,0.10743080078125,0.0,0.040039,-0.040039,bearish,731.0,1.1667,0.0679,0.0679,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=116.7%>25%
DHI,BUY,3,Squeezing,0.5525767008463541,0.4419001123046875,0.0,0.0,0.0,neutral,9.0,0.45,0.0741,0.1259,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=9<50; spread=45.0%>25%
CL,BUY,2,Squeezing,0.37793350219726557,0.27808339111328123,0.0,0.0,0.0,neutral,3.0,11.0,0.0493,0.1507,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=1100.0%>25%
MOS,BUY,2,Squeezing,0.28499952952067054,0.5766643896484375,0.0,-0.124022,0.124022,bullish,46.0,0.4937,0.0434,0.0217,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=46<50; spread=49.4%>25%
PNC,BUY,2,Squeezing,1.2014516194661458,0.24719991088867188,0.0,0.025268,-0.025268,bearish,262.0,2.7595,0.0903,0.0792,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=275.9%>25%
TKO,BUY,2,Squeezing,0.9000015258789062,0.4255428540039063,0.0,0.0,0.0,neutral,2.0,1.1111,0.2424,0.0424,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=2<50; spread=111.1%>25%
VRTX,BUY,2,Squeezing,1.2716674804687496,0.6677279321289065,0.0,0.141844,-0.141844,bearish,170.0,,0.3945,0.0202,True,,0,2,0,NO_SKEW_DATA,OTM strike distance too large: otm_call_dist=39.45%>10%
AZO,BUY,2,Squeezing,39.790079752604164,0.36849462688446044,-0.025341,-0.033905,0.008564,neutral,19.0,0.2257,0.064,0.032,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=19<50
CINF,WATCH_CONVERGE,2,Squeezing,-0.13166554768880195,0.30445031494140623,-0.057128,0.028442,-0.08557,bearish,3.0,0.2091,0.0283,0.0283,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50
CSGP,BUY,2,Squeezing,0.6883328755696614,0.5654340332031251,-0.006348,-0.015625,0.009277,neutral,506.0,0.4607,0.1653,0.1653,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=46.1%>25%
EFX,BUY,2,Squeezing,1.288330078125,0.46057668334960944,0.012634,0.221311,-0.208677,bearish,14.0,0.4253,0.0274,0.3013,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=14<50; spread=42.5%>25%
EXR,BUY,2,Squeezing,2.623326619466146,0.3086006640625,-0.049682,0.015747,-0.065429,bearish,133.0,2.1569,0.0334,0.0669,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=215.7%>25%
GILD,WATCH_CONVERGE,1,Squeezing,-0.6116663614908854,0.4110166320800781,-0.108275,-0.016479,-0.091796,bearish,21.0,0.9086,0.0976,0.0525,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=21<50; spread=90.9%>25%
SBUX,WATCH_CONVERGE,1,Squeezing,-0.31333160400390625,0.3034737622070312,-0.025146,0.010498,-0.035644,bearish,75.0,1.5494,0.0189,0.0663,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=154.9%>25%
ADI,WATCH_CONVERGE,1,Squeezing,-5.72332763671875,0.5120288055419921,0.0,0.023376,-0.023376,bearish,16.0,0.2077,0.0485,0.1282,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=16<50
ALGN,WATCH_CONVERGE,1,Squeezing,-4.758331298828124,0.567387138671875,0.0,-0.022461,0.022461,bullish,53.0,9.3974,0.0059,0.2303,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=939.7%>25%
AVB,WATCH_CONVERGE,1,Squeezing,-3.9549967447916665,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
CASY,HOLD_WEAKEN,1,Squeezing,4.825571695963542,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
