ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
TEL,BUY,2,Squeezing,3.958328247070312,0.5578047149658205,0.002258,-0.01416,0.016418,neutral,981.0,0.1258,0.0478,0.0478,True,False,10,12,10.0,NO_TRADE,Squeeze + call skew confirmation
DUK,SELL,0,Squeezing,-2.0333328247070312,0.2108233215332031,-0.023071,0.029419,-0.05249,bearish,2129.0,0.1891,0.0397,0.0397,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
EL,BUY,5,Squeezing,1.2683321634928384,0.7399928344726561,0.0,0.0,0.0,neutral,92.0,0.7358,0.1652,0.0348,False,,0,5,0,NO_SKEW_DATA,Option liquidity too low: spread=73.6%>25%
GM,BUY,4,Squeezing,0.1750017801920573,0.40210558837890625,-0.017822,-0.030517,0.012695,neutral,32.0,0.1572,0.0252,0.0503,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=32<50
DECK,HOLD_WEAKEN,3,Squeezing,3.8766657511393228,0.6743196630859377,0.0,0.0,0.0,neutral,3.0,2.625,0.1583,0.3583,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=262.5%>25%
HWM,BUY,2,Squeezing,5.55999755859375,0.48602808898925787,0.0,0.0,0.0,neutral,1.0,0.2921,0.0785,0.1215,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=29.2%>25%
KMI,BUY,2,Squeezing,0.053334554036458315,0.2436599072265625,0.040527,0.0,0.040527,bullish,1376.0,0.6984,0.0309,0.15,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=69.8%>25%
ALGN,HOLD_WEAKEN,2,Squeezing,0.8666661580403647,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
APO,BUY,2,Squeezing,2.036665598551432,0.45166563964843753,0.0,0.0,0.0,neutral,0.0,0.2553,0.0949,0.1051,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50; spread=25.5%>25%
AVGO,BUY,2,Squeezing,11.568328857421875,0.5308884802246094,-0.003723,-0.029236,0.025512,bullish,131.0,0.0903,0.0129,0.0129,True,False,0,2,0.0,NO_TRADE,No clear skew signal
