ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
FIX,BUY,3,Squeezing,12.13330078125,0.6412618271636963,0.0,0.118323,-0.118323,bearish,6.0,2.3668,0.3385,0.2334,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=6<50; spread=236.7%>25%
CL,BUY,2,Squeezing,0.28608067830403644,0.2863840893554687,0.0,0.0,0.0,neutral,3.0,1.4,0.0462,0.1538,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=140.0%>25%
MOS,BUY,2,Squeezing,0.20999972025553384,0.526371923828125,0.0,-0.05371,0.05371,bullish,29.0,0.5031,0.0426,0.0213,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=29<50; spread=50.3%>25%
MPWR,BUY,2,Squeezing,11.228312174479164,0.7397944721984862,-0.005699,-0.046447,0.040748,bullish,15.0,0.1004,0.0147,0.0147,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=15<50
PNC,BUY,2,Squeezing,0.996826171875,0.26508303283691403,0.0,0.02594,-0.02594,bearish,262.0,1.9284,0.0911,0.0791,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=192.8%>25%
RL,BUY,2,Squeezing,4.988337198893229,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
RVTY,BUY,2,Squeezing,3.461578369140624,0.559574716796875,-0.04956,0.046386,-0.095946,bearish,11.0,26.2332,0.2188,0.0438,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=11<50; spread=2623.3%>25%
AIG,HOLD_WEAKEN,2,Squeezing,0.220001220703125,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
BIIB,BUY,2,Squeezing,4.474998474121094,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
CSGP,BUY,2,Squeezing,0.5599994659423828,0.5410202148437502,-0.014648,0.009766,-0.024414,bearish,187.0,0.6393,0.169,0.169,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=63.9%>25%
DHI,WATCH_CONVERGE,2,Squeezing,-1.7633361816406252,0.4338435522460938,0.0,0.0,0.0,neutral,1.0,3.625,0.0384,0.1616,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=362.5%>25%
EQIX,BUY,2,Squeezing,23.061665852864582,0.2909311630249023,0.0,-0.001053,0.001053,neutral,54.0,0.1093,0.0095,0.0095,True,False,0,2,0.0,NO_TRADE,No clear skew signal
APD,WATCH_CONVERGE,1,Squeezing,-0.21166483561197913,0.29321995849609367,-0.003906,0.004456,-0.008362,neutral,12.0,0.4653,0.0333,0.0333,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=12<50; spread=46.5%>25%
FDX,WATCH_CONVERGE,1,Squeezing,-2.425013224283854,0.3582827844238281,0.0,-0.043273,0.043273,bullish,55.0,0.5571,0.0791,0.0158,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=55.7%>25%
PG,WATCH_CONVERGE,1,Squeezing,-1.837384541829427,0.23474886352539062,0.0,-0.008545,0.008545,neutral,19.0,0.6383,0.0068,0.0136,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=19<50; spread=63.8%>25%
SBUX,WATCH_CONVERGE,1,Squeezing,-0.633331298828125,0.36975727905273437,-0.08081,-0.058715,-0.022095,bearish,364.0,0.4785,0.019,0.0666,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=47.9%>25%
STZ,WATCH_CONVERGE,1,Squeezing,-0.635393778483073,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
CASY,HOLD_WEAKEN,1,Squeezing,11.89936319986979,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
CMI,WATCH_CONVERGE,1,Squeezing,-15.273335774739582,0.40039662109375,-0.00589,-0.006348,0.000458,neutral,7.0,0.1106,0.0155,0.0155,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=7<50
TKO,SELL,0,Squeezing,-0.04333241780598962,0.5448043566894532,0.0,0.0,0.0,neutral,4.0,3.2353,0.2457,0.0457,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=4<50; spread=323.5%>25%
VRTX,SELL,0,Squeezing,-1.746663411458333,0.6357458300781251,0.0,0.111815,-0.111815,bearish,170.0,,0.3769,0.0207,True,,0,0,0,NO_SKEW_DATA,OTM strike distance too large: otm_call_dist=37.69%>10%
DOW,HOLD_WEAKEN,0,Squeezing,0.08333333333333334,0.47363807617187503,-0.03125,0.034179,-0.065429,bearish,260.0,0.2912,0.033,0.033,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=29.1%>25%
FITB,SELL,0,Squeezing,-0.8516661326090494,0.32617861328125,-0.037597,-0.00293,-0.034668,bearish,111.0,0.4989,0.0878,0.0878,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=49.9%>25%
GILD,SELL,0,Squeezing,-0.8833338419596354,0.4097959411621094,0.013183,0.0,0.013183,neutral,20.0,1.6829,0.0993,0.1087,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=20<50; spread=168.3%>25%
