ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
IBM,BUY,2,Squeezing,0.3933308919270833,0.3781800463867187,0.00354,-0.009949,0.013489,neutral,494.0,0.1531,0.0208,0.0417,True,False,10,12,10.0,NO_TRADE,Squeeze + call skew confirmation
ED,BUY,4,Squeezing,0.03661346435546878,0.19458813232421873,0.0,0.013428,-0.013428,neutral,20.0,0.5662,0.0465,0.0465,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=20<50; spread=56.6%>25%
CVNA,BUY,4,Squeezing,3.32333501180013,0.5769085278320312,-0.013428,-0.018555,0.005127,neutral,57.0,0.1608,0.0272,0.0409,True,False,0,4,0.0,NO_TRADE,No clear skew signal
CI,BUY,2,Squeezing,4.308741251627604,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
DVA,BUY,2,Squeezing,3.8749974568684893,0.3614565808105469,-0.005371,-0.061584,0.056213,bullish,6.0,0.3333,0.0273,0.0273,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=6<50; spread=33.3%>25%
EBAY,BUY,2,Squeezing,2.1987431844075522,0.4968312036132813,-0.107177,0.0,-0.107177,bearish,10.0,,0.1353,0.1724,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=10<50
ETR,BUY,2,Squeezing,0.026666005452473995,0.21887988159179686,0.041992,0.0,0.041992,bullish,24.0,3.0606,0.0467,0.1264,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=24<50; spread=306.1%>25%
HIG,BUY,2,Squeezing,0.6817830403645833,0.22754678710937498,0.0,0.061035,-0.061035,bearish,71.0,1.5937,0.1098,0.0886,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=159.4%>25%
UNH,BUY,2,Squeezing,5.515004475911458,0.30133755310058596,0.033752,0.023926,0.009827,neutral,352.0,0.39,0.0127,0.0127,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=39.0%>25%
AES,BUY,2,Squeezing,0.05333328247070312,0.03321279296875,0.0,0.041015,-0.041015,bearish,34.0,0.3158,0.0879,0.0675,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=34<50; spread=31.6%>25%
ALL,BUY,2,Squeezing,0.7631734212239583,0.28076891113281244,-0.010071,-0.023926,0.013855,neutral,66.0,0.1895,0.0394,0.0394,True,False,0,2,0.0,NO_TRADE,No clear skew signal
AWK,BUY,2,Squeezing,3.509997049967448,0.26233647827148443,-0.019897,-0.03894,0.019043,neutral,18.0,0.1907,0.0356,0.0356,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=18<50
BNY,BUY,2,Squeezing,1.691663106282552,0.32141791870117187,0.001587,-0.058105,0.059692,bullish,167.0,0.3373,0.0308,0.0308,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=33.7%>25%
BRK-B,BUY,2,Squeezing,6.126663208007812,0.16642068939208987,-0.00708,-0.031433,0.024353,bullish,673.0,0.1208,0.0099,0.0099,True,False,0,2,0.0,NO_TRADE,No clear skew signal
CINF,BUY,2,Squeezing,0.9500020345052083,0.23584748535156247,0.0,0.0,0.0,neutral,1.0,4.3333,0.0067,0.1933,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=433.3%>25%
CNC,BUY,2,Squeezing,0.8849995930989583,0.4409235595703125,0.0,0.067382,-0.067382,bearish,9.0,0.8529,0.1249,0.0624,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=9<50; spread=85.3%>25%
CPAY,BUY,2,Squeezing,0.3583272298177078,0.31403273864746095,0.0,0.0,0.0,neutral,73.0,3.3256,0.1396,0.0604,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=332.6%>25%
ATO,WATCH_CONVERGE,1,Squeezing,-1.0304412841796873,0.18994950683593753,0.0,0.015625,-0.015625,neutral,11.0,0.4556,0.06,0.03,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=11<50; spread=45.6%>25%
FRT,WATCH_CONVERGE,1,Squeezing,-0.6349983215332031,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
TSCO,WATCH_CONVERGE,1,Squeezing,-0.13406117757161462,0.5419967675781252,-0.111327,-0.152342,0.041015,bullish,13.0,1.6783,0.1471,0.0412,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=13<50; spread=167.8%>25%
AMP,WATCH_CONVERGE,1,Squeezing,-4.511678059895834,0.321723091430664,0.011658,0.0,0.011658,neutral,75.0,2.8636,0.0181,0.151,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=286.4%>25%
ARES,SELL,1,Squeezing,-3.0733362833658853,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
AZO,WATCH_CONVERGE,1,Squeezing,-66.67826334635417,0.4092466302490234,0.0,-0.014355,0.014355,neutral,8.0,0.2418,0.0756,0.0894,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=8<50
CB,WATCH_CONVERGE,1,Squeezing,-2.051666259765625,0.21714039703369142,0.0,-0.007568,0.007568,neutral,21.0,0.4182,0.0296,0.0148,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=21<50; spread=41.8%>25%
CNP,WATCH_CONVERGE,1,Squeezing,-0.314208984375,0.2456130126953125,-0.005371,0.178221,-0.183592,bearish,102.0,9.1535,0.0503,0.0503,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=915.3%>25%
APP,HOLD_WEAKEN,0,Squeezing,3.664993286132812,0.5709271423339843,0.000488,-0.040344,0.040832,bullish,38.0,0.3237,0.0164,0.0164,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=38<50; spread=32.4%>25%
AIG,SELL,0,Squeezing,-0.22500101725260419,0.4985401708984375,0.0,0.0,0.0,neutral,0.0,,0.0462,0.2462,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
AMT,HOLD_WEAKEN,0,Squeezing,1.258331298828125,0.34967691345214835,-0.096007,-0.044921,-0.051086,bearish,28.0,0.4578,0.0285,0.0285,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=28<50; spread=45.8%>25%
CCI,HOLD_WEAKEN,0,Squeezing,0.9099985758463541,0.30103238037109376,-0.025879,0.065063,-0.090941,bearish,177.0,0.1671,0.0333,0.0333,True,False,0,0.0,0.0,NO_TRADE,No clear skew signal
EXPD,HOLD_WEAKEN,0,Squeezing,0.511670430501302,,,,,neutral,0.0,,,,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
GWW,SELL,0,Squeezing,-12.430013020833332,0.5140582041931152,-0.244138,-0.24751,0.003372,neutral,13.0,0.4465,0.0313,0.0313,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=13<50; spread=44.6%>25%
