ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
BBY,BUY,3,Squeezing,2.8116683959960938,0.46045461425781253,0.0,-0.012695,0.012695,neutral,23.0,1.0833,0.182,0.0098,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=23<50; spread=108.3%>25%
CI,BUY,2,Squeezing,2.796676635742188,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
COST,BUY,2,Squeezing,4.964986165364582,0.27248347152709956,-0.000702,-0.0354,0.034698,bullish,188.0,0.1557,0.0053,0.0053,True,False,0,2,0.0,NO_TRADE,No clear skew signal
DHI,WATCH_CONVERGE,2,Squeezing,-0.22333272298177081,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
DLTR,BUY,2,Squeezing,2.4616673787434893,0.4554497814941406,-0.041137,0.0,-0.041137,bearish,1.0,0.7412,0.0078,0.1136,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=74.1%>25%
ED,HOLD_WEAKEN,2,Squeezing,0.3019752502441406,0.23743438354492186,0.0,-0.012085,0.012085,neutral,282.0,10.9444,0.0766,0.093,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=1094.4%>25%
GS,BUY,2,Squeezing,1.8433430989583335,0.289145902557373,0.007767,0.026565,-0.018799,neutral,34.0,0.2664,0.0677,0.0097,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=34<50; spread=26.6%>25%
LEN,BUY,2,Squeezing,0.370001475016276,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
MSCI,BUY,2,Squeezing,4.163523356119791,0.28711650390624993,0.0,-0.004791,0.004791,neutral,6.0,0.2061,0.0175,0.0701,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=6<50
WAB,BUY,2,Squeezing,2.152689615885417,0.257819921875,0.030761,0.040283,-0.009521,neutral,4.0,2.3966,0.0684,0.1027,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=4<50; spread=239.7%>25%
AAPL,BUY,2,Squeezing,4.327860514322916,0.25604992004394533,-0.0047,-0.022522,0.017822,neutral,2255.0,0.0447,0.0156,0.0156,True,False,0,2,0.0,NO_TRADE,No clear skew signal
ACGL,BUY,2,Squeezing,1.458332061767578,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
AMT,BUY,2,Squeezing,6.3300018310546875,0.3067085931396484,-0.048645,-0.018188,-0.030456,bearish,55.0,0.2986,0.0284,0.0284,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=29.9%>25%
ARES,BUY,2,Squeezing,2.1716613769531246,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
