ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
ARM,STRONG_BUY,3,Fired,11.084993998209637,0.6755403540039064,0.004394,-0.023254,0.027649,bullish,1137.0,0.0444,0.0363,0.0363,True,False,10,13,10.0,NO_TRADE,Squeeze + call skew confirmation
COIN,WATCH_CONVERGE,1,Squeezing,-5.281669616699219,0.6461217028808592,0.00293,-0.033569,0.036499,bullish,8393.0,0.033,0.0257,0.0257,True,False,10,11,10.0,NO_TRADE,Squeeze + call skew confirmation
JPM,SELL,0,Squeezing,-4.8749949137369795,0.24567404724121095,-0.007751,0.035461,-0.043212,bearish,1510.0,0.1117,0.0143,0.0143,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
F,STRONG_SELL,0,Fired,-0.326666514078776,0.344733115234375,-0.018555,0.006836,-0.02539,bearish,10475.0,0.2065,0.0757,0.0757,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
CNC,BUY,4,Squeezing,1.9316673278808592,0.5397995239257813,-0.024658,-0.118895,0.094237,bullish,3605.0,0.5653,0.0384,0.0384,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: spread=56.5%>25%
COHR,STRONG_BUY,3,Fired,6.558329264322916,0.7042876251220704,-0.000427,-0.015564,0.015137,neutral,886.0,0.1279,0.0315,0.0315,True,False,0,3,0.0,NO_TRADE,No clear skew signal
FANG,STRONG_BUY,3,Fired,0.7599995930989585,0.4346370013427735,-0.047607,-0.094665,0.047058,bullish,592.0,0.3702,0.026,0.026,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=37.0%>25%
GL,WATCH_CONVERGE,2,Squeezing,-0.881670633951823,0.22925575439453127,0.0,0.0,0.0,neutral,10.0,9.0,0.0621,0.1379,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=10<50; spread=900.0%>25%
PWR,BUY,2,Squeezing,15.82666015625,0.4337214831542969,-0.014923,0.005249,-0.020172,bearish,328.0,0.2933,0.0157,0.0157,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=29.3%>25%
TXN,BUY,2,Squeezing,3.2916768391927085,0.3763490100097656,-0.003174,-0.009766,0.006592,neutral,2620.0,0.1325,0.0375,0.0375,True,False,0,2,0.0,NO_TRADE,No clear skew signal
AFL,BUY,2,Squeezing,0.16333516438802084,0.18079432495117187,0.0,0.02063,-0.02063,bearish,178.0,0.489,0.043,0.043,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=48.9%>25%
CB,BUY,2,Squeezing,1.6218973795572915,0.23419955261230468,-0.040222,-0.050964,0.010742,neutral,297.0,0.3198,0.0147,0.0147,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=32.0%>25%
CINF,WATCH_CONVERGE,2,Squeezing,-0.903333028157552,0.24573508178710937,0.055297,0.0,0.055297,bullish,624.0,1.7097,0.0888,0.1059,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=171.0%>25%
EG,BUY,2,Squeezing,2.013631184895833,0.23822783264160152,0.0,-0.01181,0.01181,neutral,152.0,1.1058,0.0267,0.1137,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=110.6%>25%
EXPD,BUY,2,Squeezing,1.816668192545573,0.21546194702148438,0.0,0.0,0.0,neutral,546.0,0.3077,0.1049,0.0951,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=30.8%>25%
FITB,WATCH_CONVERGE,2,Squeezing,-0.6333325703938802,0.25098405273437496,0.051757,0.037109,0.014648,neutral,1171.0,0.565,0.0945,0.0945,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=56.5%>25%
FIX,BUY,2,Squeezing,41.95501708984375,0.5374954698181154,-0.015854,-0.010261,-0.005592,neutral,31.0,0.1299,0.0242,0.0242,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=31<50
GILD,BUY,2,Squeezing,0.13276926676432302,0.3109199768066406,-0.030151,0.051635,-0.081786,bearish,809.0,0.6025,0.0333,0.0333,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=60.2%>25%
AIZ,WATCH_CONVERGE,1,Squeezing,-0.39892069498697924,0.2551344018554688,0.0,0.0,0.0,neutral,4.0,3.0833,0.0725,0.1275,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=4<50; spread=308.3%>25%
CCI,WATCH_CONVERGE,1,Squeezing,-1.257672627766927,0.40332627929687503,-0.071288,-0.115233,0.043945,bullish,112.0,0.2837,0.0342,0.0342,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=28.4%>25%
TECH,WATCH_CONVERGE,1,Squeezing,-0.029998779296875014,0.780275634765625,-0.696282,-0.545893,-0.150389,bearish,11.0,,0.0691,0.0691,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=11<50
AIG,WATCH_CONVERGE,1,Squeezing,-0.49104054768880206,0.26392337646484376,-0.01831,-0.044189,0.025879,bullish,74.0,0.3163,0.0332,0.0332,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=31.6%>25%
AMP,WATCH_CONVERGE,1,Squeezing,-4.166676839192708,0.3057930749511719,0.028137,0.0,0.028137,bullish,3.0,9.8857,0.0184,0.1655,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=988.6%>25%
BIIB,WATCH_CONVERGE,1,Squeezing,-2.2150014241536455,0.3414372497558594,-0.014404,-0.009033,-0.005371,neutral,31.0,0.6678,0.0464,0.0464,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=31<50; spread=66.8%>25%
CAT,WATCH_CONVERGE,1,Squeezing,-8.45166015625,0.36652244812011714,-0.012573,-0.019928,0.007355,neutral,342.0,0.1573,0.0124,0.0124,True,False,0,1,0.0,NO_TRADE,No clear skew signal
