ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
SPG,SELL,0,Squeezing,-0.3666661580403645,0.21509573974609375,-0.017334,0.065795,-0.083129,bearish,433.0,0.2087,0.0499,0.0249,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
COIN,BUY,3,Squeezing,10.823333740234375,0.707583490600586,0.0,-0.022827,0.022827,bullish,158.0,0.1189,0.0264,0.0264,True,False,0,3,0.0,NO_TRADE,No clear skew signal
D,STRONG_BUY,3,Fired,0.4949995676676432,0.2971261694335937,-0.088134,-0.009277,-0.078857,bearish,4359.0,0.4513,0.037,0.037,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: spread=45.1%>25%
GILD,BUY,3,Squeezing,2.0150044759114585,0.2915109912109374,0.0,-0.025024,0.025024,bullish,6.0,0.2635,0.0308,0.1103,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=6<50; spread=26.4%>25%
BXP,BUY,2,Squeezing,0.9583333333333333,0.34448897705078124,-0.031982,0.191648,-0.223631,bearish,102.0,0.6611,0.0417,0.1669,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=66.1%>25%
GDDY,BUY,2,Squeezing,1.8349990844726562,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
TKO,BUY,2,Squeezing,2.4716695149739585,0.3888000573730469,-0.026184,0.033691,-0.059875,bearish,54.0,0.4203,0.0515,0.0258,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=42.0%>25%
ADBE,BUY,2,Squeezing,1.1166661580403645,0.5689740368652343,-0.000793,-0.033752,0.032959,bullish,785.0,0.071,0.0196,0.0196,True,False,0,2,0.0,NO_TRADE,No clear skew signal
ADSK,BUY,2,Squeezing,0.628334045410156,0.7456080126953125,0.0,0.119139,-0.119139,bearish,49.0,,0.3813,0.0821,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=49<50
AFL,BUY,2,Squeezing,1.400000254313151,0.18262536132812499,0.0,0.22656,-0.22656,bearish,111.0,0.72,0.0972,0.1011,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=72.0%>25%
ALB,HOLD_WEAKEN,2,Squeezing,1.3650054931640616,0.6372106591796876,0.0,-0.003418,0.003418,neutral,26.0,0.116,0.1707,0.0285,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=26<50
APP,BUY,2,Squeezing,33.269999186197914,0.6924774404907227,-0.00589,-0.020263,0.014374,neutral,110.0,0.0814,0.0203,0.0609,True,False,0,2,0.0,NO_TRADE,No clear skew signal
CF,BUY,2,Squeezing,1.8893814086914062,0.5251512329101562,0.111327,0.0,0.111327,bullish,43.0,15.0625,0.1996,0.1781,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=43<50; spread=1506.2%>25%
GL,BUY,2,Squeezing,1.751668294270833,0.2786937365722656,-0.016601,0.0,-0.016601,neutral,117.0,0.5917,0.0318,0.0851,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=59.2%>25%
ICE,WATCH_CONVERGE,1,Squeezing,-1.493329366048177,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
BX,SELL,1,Squeezing,-0.5660387674967449,0.407232490234375,0.0,-0.000366,0.000366,neutral,38.0,0.3584,0.1282,0.0256,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=38<50; spread=35.8%>25%
CB,WATCH_CONVERGE,1,Squeezing,-5.634999593098958,0.22650919982910156,0.042541,0.035644,0.006897,neutral,206.0,0.2889,0.0151,0.0151,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=28.9%>25%
