ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
COST,WATCH_CONVERGE,1,Squeezing,-12.621663411458332,0.24948870635986325,0.007599,-0.017792,0.02539,bullish,379.0,0.157,0.0107,0.0107,True,False,10,11,10.0,NO_TRADE,Squeeze + call skew confirmation
APTV,SELL,0,Squeezing,-2.2183329264322915,0.5317429638671876,-0.006592,0.001465,-0.008057,neutral,195.0,0.2038,0.0436,0.0436,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
DUK,SELL,0,Squeezing,-1.3633321126302083,0.2098467687988281,-0.015869,0.033935,-0.049804,bearish,1784.0,0.2462,0.0397,0.0397,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
DECK,BUY,5,Squeezing,4.45666758219401,0.6167030517578126,0.0,0.0,0.0,neutral,507.0,1.875,0.1495,0.3495,False,,0,5,0,NO_SKEW_DATA,Option liquidity too low: spread=187.5%>25%
ALGN,HOLD_WEAKEN,3,Squeezing,3.6516672770182286,,,,,neutral,0.0,,,,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
EL,BUY,3,Squeezing,1.1383323669433592,,,,,neutral,0.0,,,,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
HWM,BUY,2,Squeezing,3.3316650390624996,0.48541774353027345,0.0,0.0,0.0,neutral,1.0,0.3968,0.0521,0.1479,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50; spread=39.7%>25%
BSX,BUY,2,Squeezing,0.1050001780192057,0.5708050732421875,0.0,-0.044433,0.044433,bullish,15.0,0.2763,0.0228,0.1053,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=15<50; spread=27.6%>25%
COIN,BUY,2,Squeezing,10.89166514078776,0.8479019116210937,0.033142,0.020874,0.012268,neutral,60.0,0.338,0.0156,0.0312,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=33.8%>25%
ED,HOLD_WEAKEN,2,Squeezing,0.41500091552734375,0.3133613586425781,-0.044921,-0.08142,0.036499,bullish,192.0,3.5051,0.045,0.045,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=350.5%>25%
