ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
EXE,SELL,0,Squeezing,-1.1450030008951821,0.34180345703125,-0.000488,0.005127,-0.005615,neutral,1742.0,0.1494,0.0567,0.0567,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
FAST,SELL,0,Squeezing,-0.7516651153564452,0.26319096191406255,0.003418,0.032226,-0.028808,bearish,2190.0,0.1996,0.055,0.055,True,False,10,10,10.0,NO_TRADE,Bearish squeeze + put skew confirmation
ALGN,BUY,5,Squeezing,6.551666259765625,,,,,neutral,0.0,,,,False,,0,5,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
DECK,BUY,5,Squeezing,4.231667836507161,0.6169471899414063,0.0,0.0,0.0,neutral,507.0,4.375,0.1208,0.3208,False,,0,5,0,NO_SKEW_DATA,Option liquidity too low: spread=437.5%>25%
EL,BUY,5,Squeezing,0.7599995930989583,,,,,neutral,0.0,,,,False,,0,5,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
JCI,BUY,4,Squeezing,0.3166656494140623,0.48242705078125003,0.015014,-0.010132,0.025146,bullish,481.0,0.3373,0.0356,0.0356,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: spread=33.7%>25%
COF,STRONG_BUY,3,Fired,4.765001932779947,0.3764710791015625,0.0,-0.000244,0.000244,neutral,62.0,0.0903,0.0481,0.024,True,False,0,3,0.0,NO_TRADE,No clear skew signal
CVNA,BUY,3,Squeezing,3.159998575846354,0.8894054028320311,-0.006836,0.014648,-0.021484,bearish,15.0,0.0737,0.0297,0.0297,False,,0,3,0,NO_SKEW_DATA,Option liquidity too low: volume=15<50
HWM,BUY,2,Squeezing,1.8566640218098958,0.46393358337402346,0.0,0.0,0.0,neutral,1.0,0.1818,0.0539,0.1461,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50
OTIS,BUY,2,Squeezing,0.6666653951009114,0.39453730468750003,0.006103,0.008301,-0.002197,neutral,118.0,0.931,0.034,0.034,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=93.1%>25%
BKNG,HOLD_WEAKEN,2,Squeezing,1.4633305867513018,0.5099536309814454,0.0,-0.037414,0.037414,bullish,271.0,0.2435,0.055,0.0275,True,False,0,2,0.0,NO_TRADE,No clear skew signal
CL,HOLD_WEAKEN,2,Squeezing,0.7466672261555989,0.28394270751953116,0.0,0.0,0.0,neutral,2.0,5.3333,0.0353,0.1647,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=2<50; spread=533.3%>25%
COIN,BUY,2,Squeezing,10.841669718424479,0.7525659509277343,0.154173,0.075805,0.078368,bullish,261.0,0.5688,0.0159,0.0923,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=56.9%>25%
FTV,BUY,2,Squeezing,0.7066675821940104,0.44824770507812495,0.0,0.0,0.0,neutral,25.0,,0.0331,0.2331,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=25<50
GM,WATCH_CONVERGE,2,Squeezing,-1.0133310953776042,0.45215391601562505,0.0,-0.027588,0.027588,bullish,92.0,0.2605,0.092,0.0728,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=26.1%>25%
GWW,BUY,2,Squeezing,33.643330891927086,0.3225623164367675,0.0,0.0,0.0,neutral,1.0,0.1015,0.1251,0.0749,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=1<50
IBKR,BUY,2,Squeezing,3.1166661580403643,0.5686078295898438,0.0,0.0,0.0,neutral,40.0,1.3,0.0285,0.1715,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=40<50; spread=130.0%>25%
IDXX,BUY,2,Squeezing,18.285013834635414,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
IT,BUY,2,Squeezing,6.785002390543619,0.6394079028320312,-0.003418,-0.016601,0.013183,neutral,97.0,0.0554,0.0357,0.0713,True,False,0,2,0.0,NO_TRADE,No clear skew signal
CSGP,WATCH_CONVERGE,1,Squeezing,-0.5199995040893554,0.6508823974609376,0.006836,0.019043,-0.012207,neutral,152.0,0.3429,0.1679,0.1679,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=34.3%>25%
PSA,WATCH_CONVERGE,1,Squeezing,-1.4216766357421875,0.2866282275390625,-0.02417,0.033508,-0.057678,bearish,31.0,0.6333,0.0629,0.0629,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=31<50; spread=63.3%>25%
SLAB,WATCH_CONVERGE,1,Squeezing,-0.21166483561197916,0.1381922119140625,0.0,0.311887,-0.311887,bearish,198.0,29.5,0.0424,0.1839,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=2950.0%>25%
BSX,WATCH_CONVERGE,1,Squeezing,-0.151666005452474,0.5463912548828126,0.0,-0.007324,0.007324,neutral,42.0,0.1875,0.0227,0.0993,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=42<50
ETN,WATCH_CONVERGE,1,Squeezing,-5.338338216145833,0.5325974475097657,0.0,0.0,0.0,neutral,93.0,0.74,0.2125,0.0125,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=74.0%>25%
EXR,WATCH_CONVERGE,1,Squeezing,-0.9449971516927083,0.3107979077148437,0.0,0.057495,-0.057495,bearish,626.0,4.5298,0.0337,0.1012,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=453.0%>25%
FDX,WATCH_CONVERGE,1,Squeezing,-5.646657307942708,0.34839518798828123,-0.005249,0.028808,-0.034057,bearish,153.0,0.6076,0.0479,0.1118,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=60.8%>25%
IEX,WATCH_CONVERGE,1,Squeezing,-0.5403289794921875,0.351996226196289,-0.001099,0.047668,-0.048767,bearish,511.0,1.0699,0.0445,0.0889,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=107.0%>25%
PH,SELL,0,Squeezing,-11.304982503255207,0.4253444917297364,-0.003662,-0.041427,0.037765,bullish,83.0,0.1966,0.0525,0.0105,True,False,-10,0.0,-10.0,DOWNGRADED,Call skew contradicts bearish setup
TT,SELL,0,Squeezing,-7.0033315022786455,0.39777213562011715,-0.003143,-0.017578,0.014435,neutral,8.0,0.1837,0.0213,0.0213,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=8<50
ABNB,HOLD_WEAKEN,0,Squeezing,3.7816645304361978,0.5471236694335939,-0.05664,0.019409,-0.076049,bearish,129.0,4.4053,0.1028,0.048,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=440.5%>25%
AMD,SELL,1,Squeezing,-7.981648763020832,0.8816540155029295,-0.009369,-0.020233,0.010864,neutral,115.0,0.0528,0.0101,0.0101,True,True,0,0.0,-10.0,AVOID_OVERHEATED_IV,ATM IV overheated; avoid chasing
AME,WATCH_CONVERGE,1,Squeezing,-3.2883326212565103,0.37958384094238284,-0.015137,-0.012268,-0.002869,neutral,814.0,0.1854,0.0422,0.0422,True,False,-10,0.0,-10.0,DOWNGRADED,Put skew contradicts bullish setup
APTV,STRONG_SELL,0,Fired,-1.8649997711181638,0.5014698291015626,0.041259,0.010254,0.031006,bullish,80.0,0.2838,0.0435,0.0435,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=28.4%>25%
ASML,STRONG_SELL,0,Fired,-67.14333089192708,0.630939359588623,0.0,-0.011642,0.011642,neutral,5.0,0.278,0.103,0.1545,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=5<50; spread=27.8%>25%
AZO,SELL,0,Squeezing,-68.1116943359375,0.4124890904998779,0.0,-0.046325,0.046325,bullish,18.0,0.4874,0.0985,0.0328,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=18<50; spread=48.7%>25%
BEN,HOLD_WEAKEN,0,Squeezing,0.3021411895751953,0.35938140625,0.022461,0.109862,-0.087401,bearish,2646.0,0.8999,0.0306,0.0306,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=90.0%>25%
CDNS,STRONG_SELL,0,Fired,-6.641667683919271,0.7214383325195313,0.0,0.0,0.0,neutral,0.0,,0.3389,0.5389,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
CHD,SELL,0,Squeezing,-0.7333323160807291,0.2722240747070312,0.01123,0.036865,-0.025635,bearish,792.0,0.3942,0.051,0.051,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=39.4%>25%
CHTR,SELL,0,Squeezing,-4.814999898274739,0.8487563952636719,0.0,0.219608,-0.219608,bearish,211.0,3.6512,0.0418,0.4187,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=365.1%>25%
CLX,HOLD_WEAKEN,0,Squeezing,0.8300005594889323,0.38477177734374995,-0.001221,0.062255,-0.063476,bearish,1652.0,0.0762,0.0519,0.0519,True,False,0,0.0,0.0,NO_TRADE,No clear skew signal
CNP,SELL,0,Squeezing,-0.8050003051757812,0.23780059082031246,-0.01123,0.013672,-0.024902,bearish,94.0,0.3191,0.0232,0.0232,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=31.9%>25%
DELL,HOLD_WEAKEN,0,Squeezing,0.5283355712890634,0.8469863934326172,0.0,-0.032379,0.032379,bullish,232.0,0.1081,0.1262,0.0505,True,,0,0,0,NO_SKEW_DATA,OTM strike distance too large: otm_call_dist=12.62%>10%
DUK,SELL,0,Squeezing,-1.304999033610026,0.2039874523925781,0.007202,0.027954,-0.020752,bearish,937.0,0.261,0.04,0.04,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=26.1%>25%
ETR,SELL,0,Squeezing,-0.5550003051757812,0.2668530346679688,-0.001221,0.10974,-0.110961,bearish,129.0,0.71,0.0442,0.0442,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=71.0%>25%
EXC,SELL,0,Squeezing,-0.3066673278808594,0.29004616210937495,0.0,-0.009766,0.009766,neutral,198.0,0.8127,0.0216,0.0216,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: spread=81.3%>25%
F,BUY,3,Squeezing,0.06499989827473959,0.44043528320312497,0.003906,0.026367,-0.022461,bearish,249.0,0.0824,0.0351,0.0351,True,False,-10,0.0,-10.0,DOWNGRADED,Put skew contradicts bullish setup
GEHC,SELL,0,Squeezing,-0.786669413248698,,,,,neutral,0.0,,,,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
GEV,SELL,1,Squeezing,-25.186686197916664,0.7091398715209961,0.0,-0.02153,0.02153,bullish,329.0,0.1106,0.0425,0.0095,True,False,-10,0.0,-10.0,DOWNGRADED,Call skew contradicts bearish setup
HSY,STRONG_SELL,0,Fired,-6.393328348795572,0.3787293572998046,0.0,0.0,0.0,neutral,12.0,0.1205,0.0791,0.1209,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=12<50
IP,SELL,0,Squeezing,-0.8949991861979166,,,,,neutral,0.0,,,,False,,0,0,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
