ticker,base_signal,base_score,squeeze_state,momentum,atm_iv,call_skew,put_skew,risk_reversal,skew_bias,total_volume,avg_spread_pct,otm_call_distance,otm_put_distance,liquidity_ok,iv_overheated,skew_score_v2,final_score_v2,score_delta,final_action,reason
AMT,BUY,4,Squeezing,2.078333536783854,0.26856200195312496,-0.025879,0.008179,-0.034057,bearish,19.0,0.2154,0.0278,0.0278,False,,0,4,0,NO_SKEW_DATA,Option liquidity too low: volume=19<50
AME,BUY,2,Squeezing,0.9566624959309895,0.3290472369384765,-0.020813,-0.004211,-0.016601,neutral,8.0,0.3031,0.0426,0.0426,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=8<50; spread=30.3%>25%
CPB,BUY,2,Squeezing,0.09166653951009114,0.387701435546875,-0.004883,0.014648,-0.019531,neutral,59.0,0.426,0.0235,0.0471,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=42.6%>25%
KMB,BUY,2,Squeezing,0.29666646321614587,0.35193519165039056,-0.053222,-0.067748,0.014526,neutral,52.0,0.5717,0.0201,0.0301,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: spread=57.2%>25%
KVUE,BUY,2,Squeezing,0.041667302449544266,0.299811689453125,0.0,-0.026367,0.026367,bullish,6.0,2.8286,0.0847,0.0594,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=6<50; spread=282.9%>25%
WRB,BUY,2,Squeezing,0.31333414713541663,0.25659923095703124,-0.012939,-0.037597,0.024658,bullish,37.0,6.3652,0.0376,0.0376,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=37<50; spread=636.5%>25%
ATO,BUY,2,Squeezing,0.3433354695638021,,,,,neutral,0.0,,,,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
BLK,BUY,2,Squeezing,16.371663411458332,0.3194648132324218,0.0,0.098296,-0.098296,bearish,3.0,86.2333,0.1447,0.0562,False,,0,2,0,NO_SKEW_DATA,Option liquidity too low: volume=3<50; spread=8623.3%>25%
IDXX,WATCH_CONVERGE,1,Squeezing,-11.716674804687498,,,,,neutral,0.0,,,,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: volume=0<50
OMC,SELL,1,Squeezing,-1.098333994547526,0.2962716857910156,-0.002563,0.033203,-0.035766,bearish,62.0,0.2776,0.0325,0.0325,False,,0,1,0,NO_SKEW_DATA,Option liquidity too low: spread=27.8%>25%
